DATE_CREATED,SHIFT_NAME,PART_SERIAL_NUMBER,MATERIAL_R3,MACHINE_ID,PRODUCTION_ORDER_ID,SEQUENCE,DESCRIPTION,CODE,MATERIAL_COST
1/20/2026,early,174056904244037,01-740569-04-00,1807,20963364,120,Final Test Radar NOK,635,15.709
4/14/2026,late,174137401626326,01-741374-01-20,1814,20963848,110,Machine system error Label Verification,644,15.076
12/1/2025,early,174137501738550,01-741375-01-00,2010,20963243,300,Final Test Radar NOK,635,15.866
2/7/2026,early,100792205326274,01-007922-05-10,2513,20963712,80,Milling NOK,638,20.485
1/27/2026,early,174056704557311,01-740567-04-00,1795,20963653,240,Final Test Radar NOK,635,15.662
1/13/2026,night,174057004701651,01-740570-04-00,1807,20963933,80,Final Test Radar NOK,635,17.239
12/16/2025,early,174137401258280,01-741374-01-10,1802,20963638,260,MES Error,640,15.613
1/11/2026,late,174282301504562,01-742823-01-00,1802,20963933,230,Final Test Radar NOK,635,15.461
12/5/2025,night,174056704615530,01-740567-04-00,1802,20963767,190,MES Error,640,15.662
12/19/2025,NIGHT,174137401135843,01-741374-01-20,1795,20963452,360,Final Test Radar NOK,635,15.106
11/20/2025,night,174056804389068,01-740568-04-00,1814,20963050,260,Automatical optical check NOK,275,11.68
3/13/2026,night,174137501602146,01-741375-01-00,1808,20963611,190,Solder paste inspection NOK,680,15.821
12/20/2025,early,100814205908964,01-008142-05-10,2010,20963797,50,Miscellaneous Defects,129,20.528
2/4/2026,late,100814205544740,01-008142-05-10,1795,20963240,220,Final Test Radar NOK,635,20.475
1/17/2026,night,100814205831400,01-008142-05-10,1802,20963253,300,MES Error,640,20.534
1/14/2026,night,174282301898531,01-742823-01-00,1802,20963767,220,Barcode/datamatrix code quality NOK,488,15.405
2/20/2026,early,174137501444056,01-741375-01-00,2512,20963653,50,Dispensing sealant NOK,633,15.892
11/3/2025,early,100814205387636,01-008142-05-10,1794,20963240,30,Machine system error Label Verification,644,20.469
2/12/2026,early,174282601248990,01-742826-01-10,1802,20963109,40,Final Test Radar NOK,635,0.993
12/15/2025,early,174282401631917,01-742824-01-10,2010,20963304,30,MES Error,640,15.19
1/26/2026,early,100814205698957,01-008142-05-10,2512,20963240,110,Final Test Radar NOK,635,20.536
1/19/2026,early,174056704433290,01-740567-04-00,1802,20963119,60,MES Error,640,
1/23/2026,early,174137501654698,01-741375-01-00,1814,20963301,120,Automatical optical check NOK,275,15.89
11/13/2025,night,174137401250169,01-741374-01-20,1792,20963452,110,AOI NOK,275,15.139
1/23/2026,early,174056704442752,01-740567-04-00,2483,20963653,100,Machine Error,599,15.611
2/15/2026,night,100814205176697,01-008142-05-10,1813,20963611,40,Final Test Radar NOK,635,20.45
4/14/2026,early,174282501648122,01-742825-01-00,1802,20963320,20,Final Test Radar NOK,635,2.525
2/24/2026,night,174282501381469,01-742825-01-00,1794,20963066,50,Final Test Radar NOK,635,2.525
11/18/2025,late,174056704955792,01-740567-04-00,1792,20963887,30,Final Test Radar NOK,635,15.698
4/1/2026,early,174282501170499,01-742825-01-00,1808,20963050,180,Final Test Radar NOK,635,2.548
2/26/2026,early,174056704491145,01-740567-04-00,1802,20963653,50,,,15.645
4/15/2026,early,174282501673761,01-742825-01-00,1802,20963066,60,Machine system error Label Verification,644,2.575
2/26/2026,early,174137401714969,01-741374-01-10,1804,20963623,120,Miscellaneous Defects,129,15.622
2/4/2026,late,174056804762184,01-740568-04-00,1806,20963569,120,Final Test Radar NOK,635,11.668
11/23/2025,night,174282501236659,01-742825-01-00,1792,20963320,220,Machine system error test chamber,642,2.552
4/18/2026,early,174056704568795,01-740567-04-00,2010,20963653,20,AOI NOK,275,15.678
2/12/2026,early,174057004978862,01-740570-04-00,2026,20963100,90,Final Test Radar NOK,635,17.27
2/26/2026,early,174282401273838,01-742824-01-10,2483,20963248,300,Barcode/datamatrix code quality NOK,488,15.151
2/4/2026,early,174137401154537,01-741374-01-20,1808,20963623,110,Final Test Radar NOK,635,15.095
1/30/2026,NIGHT,174056804574141,01-740568-04-00,1804,20963183,60,,,11.642
4/13/2026,Night,174056804582874,01-740568-04-00,1794,20963240,190,Final Test Radar NOK,635,11.67
3/26/2026,early ,174282301224980,01-742823-01-00,2483,20963245,220,Final Test Radar NOK,635,15.461
12/5/2025,Night,174282601580067,01-742826-01-10,2026,20963537,70,Machine system error Label Verification,644,0.93
4/23/2026,night,174057004938792,01-740570-04-00,1802,20963047,240,Barcode/datamatrix code quality NOK,488,17.282
4/3/2026,late,174137401591650,01-741374-01-20,1794,20963848,250,MES Error,640,15.097
11/20/2025,night,174282401552762,01-742824-01-10,2483,20963248,240,Machine system error Label Verification,644,15.21
4/22/2026,night,174282601185362,01-742826-01-10,2513,20963452,360,Automatical optical check NOK ,275,0.995
3/17/2026,night,174282501818709,01-742825-01-00,1795,20963452,220,Machine system error test chamber,642,2.546
3/15/2026,night,100814205268698,01-008142-05-10,1807,20963253,50,Machine system error Label Verification,644,20.442
12/3/2025,early,100814205439044,01-008142-05-10,1795,20963253,30,Barcode/datamatrix code quality NOK,488,20.491
4/4/2026,early,174056904935471,01-740569-04-00,1792,20963674,260,Final Test Radar NOK,635,15.629
12/26/2025,night,174056804526984,01-740568-04-00,1794,20963578,190,,621,11.632
12/21/2025,late,174282301310034,01-742823-01-00,1814,20963245,230,Final Test Radar NOK,635,15.393
11/4/2025,Early,174137401941390,01-741374-01-20,2026,20963452,40,Final Test Radar NOK,635,15.141
3/29/2026,night ,174137501213094,01-741375-01-00,2483,20963301,220,Final Test Radar NOK,635,15.915
2/20/2026,night,174056704332419,01-740567-04-00,1808,20963452,120,Machine system error test chamber,642,15.671
2/21/2026,early,174282501138669,01-742825-01-00,1804,20963320,240,Miscellaneous Defects,129,2.557
12/30/2025,night,100792205194825,01-007922-05-10,2026,20963685,120,MES Error,640,20.504
3/9/2026,late,174056804255875,01-740568-04-00,1794,20963578,20,Process error,596,11.651
1/29/2026,early,100792205138585,01-007922-05-10,1802,20963183,30,Solder paste inspection NOK,680,20.528
1/24/2026,early,174137501447177,01-741375-01-00,1807,20963243,80,Final Test Radar NOK,635,15.89
4/9/2026,night,174056804468191,01-740568-04-00,2483,20963114,50,Final Test Radar NOK,635,11.664
1/8/2026,late,174056904463139,01-740569-04-00,1795,20963774,50,Final Test Radar NOK,635,15.7
4/2/2026,night,174137401350786,01-741374-01-20,1813,20963848,240,Press fit NOK,620,15.087
4/21/2026,NIGHT,174056804280463,01-740568-04-00,2483,20963114,80,Solder paste inspection NOK,680,11.676
4/18/2026,early,174282601475644,01-742826-01-10,1808,20963537,300,Final Test Radar NOK,635,0.922
3/12/2026, late,174056904874750,01-740569-04-00,2513,20963569,230,MES Error,640,15.619
3/28/2026,early,174282301127790,01-742823-01-00,1806,20963767,260,Automatical optical check NOK,275,15.445
2/13/2026,late,174057004360316,01-740570-04-00,1813,20963119,40,Final Test Radar NOK,635,17.257
12/16/2025,night,174137401173199,01-741374-01-20,1807,20963452,120,MES Error,640,15.095
3/26/2026,NIGHT,174056904354377,01-740569-04-00,1807,20963047,190,Final Test Radar NOK,635,15.665
11/6/2025,late,174056904690913,01-740569-04-00,2010,20963050,110,Final Test Radar NOK,635,15.704
3/25/2026,late,174057004836996,01-740570-04-00,2512,20963100,100,Final Test Radar NOK,635,17.215
11/6/2025,early,174282601232981,01-742826-01-10,1795,20963848,100,Final Test Radar NOK,635,
3/31/2026,early,174057004382089,01-740570-04-00,1807,20963933,190,Final Test Radar NOK,635,17.191
4/1/2026,early,100792205986128,01-007922-05-10,1806,20963045,240,Final Test Radar NOK,635,20.526
3/13/2026,night,174137401663054,01-741374-01-20,1812,20963653,120,,,15.066
3/24/2026,early,100792205437433,01-007922-05-10,1808,20963653,220,Final Test Radar NOK,635,20.467
12/30/2025,night ,174282501316899,01-742825-01-00,2512,20963066,120,Final Test Radar NOK,635,2.593
3/25/2026,early,174057004694706,01-740570-04-00,1802,20963100,90,Final Test Radar NOK,635,17.215
2/22/2026,early ,174282601315829,01-742826-01-10,1795,20963109,60,,,0.996
3/24/2026,early,174282301654020,01-742823-01-00,2513,20963304,120,Miscellaneous Defects,129,15.421
12/21/2025,night ,174056704420899,01-740567-04-00,1808,20963653,220,Process error,596,15.637
12/8/2025,night,174137501837357,01-741375-01-00,1813,20963243,240,Final Test Radar NOK,635,15.837
2/16/2026,early,100792205650768,01-007922-05-10,1812,20963712,230,Label position NOK,564,20.469
2/12/2026,night,100792205509985,01-007922-05-10,1813,20963045,60,Final Test Radar NOK,635,20.508
2/12/2026,night,174137401536999,01-741374-01-10,1792,20963774,250,Final Test Radar NOK,635,15.687
2/7/2026,late,174137401294369,01-741374-01-10,2026,20963253,360,Barcode/datamatrix code quality NOK,488,15.642
1/20/2026,late,100792205626195,01-007922-05-10,2513,20963183,30,Barcode/datamatrix code quality NOK,488,20.492
1/14/2026,late,174056904912535,01-740569-04-00,1802,20963741,260,Heat stacking NOK,621,15.659
1/23/2026,late,174282401514326,01-742824-01-10,1814,20963248,70,MES Error,640,15.236
2/6/2026,Late,174137401283630,01-741374-01-20,1807,20963848,50,X-Ray inspection (AXI) NOK,616,15.134
1/16/2026,night,174056904185102,01-740569-04-00,1807,20963774,50,Final Test Radar NOK,635,15.659
4/29/2026,Night,174056904525642,01-740569-04-00,2483,20963774,60,Final Test Radar NOK,635,15.657
12/29/2025,night,174282401778506,01-742824-01-10,1795,20963304,180,Machine system error test chamber,642,15.235
3/23/2026,Early,100792205711677,01-007922-05-10,1812,20963712,110,MES Error,640,20.52
1/14/2026,late,174056704708171,01-740567-04-00,1808,20963653,220,Final Test Radar NOK,635,15.664
2/8/2026,night,100814205767873,01-008142-05-10,1814,20963797,70,Final Test Radar NOK,635,20.452
2/5/2026, late,174056904743066,01-740569-04-00,1812,20963569,110,Final Test Radar NOK,635,15.704
1/14/2026,night,174056804377695,01-740568-04-00,2483,20963848,20,Final Test Radar NOK,635,
4/8/2026,early,174056704907812,01-740567-04-00,1808,20963452,360,Electrical fault,25,15.673
2/10/2026,night ,174137401796590,01-741374-01-20,1806,20963846,110,,640,15.079
1/11/2026,early,100792205516474,01-007922-05-10,1807,20963712,60,Machine system error Label Verification,644,20.441
1/13/2026,Night,174137501958130,01-741375-01-00,2010,20963611,60,Final Test Radar NOK,635,15.824
4/8/2026,late,100814205138399,01-008142-05-10,1807,20963797,110,Final Test Radar NOK,635,20.526
12/22/2025,night,174137501351198,01-741375-01-00,1812,20963364,110,Machine system error test chamber,642,15.901
3/29/2026,early ,174137401229988,01-741374-01-10,2513,20963245,30,Final Test Radar NOK,635,15.696
4/21/2026,Early,174056904326531,01-740569-04-00,1795,20963774,190,Press fit NOK,620,15.655
4/23/2026,Night,100814205747298,01-008142-05-10,1806,20963243,100,Machine Error,599,20.484
2/2/2026,Early,174282401626214,01-742824-01-10,1804,20963304,230,Machine Error,599,15.173
12/31/2025,late,174137401614591,01-741374-01-20,1812,20963848,50,Machine Error,599,15.082
1/1/2026,early,174282601691737,01-742826-01-10,1804,20963304,100,MES Error,640,0.947
4/29/2026,late,174057004131236,01-740570-04-00,1814,20963047,190,MES Error,640,17.2
1/25/2026,late,174282601349123,01-742826-01-10,1792,20963109,30,Machine system error Label Verification,644,1.016
12/5/2025,early ,174056904186847,01-740569-04-00,2483,20963050,50,Automatical optical check NOK,275,15.681
3/9/2026,early,174056904568238,01-740569-04-00,2513,20963741,180,Final Test Radar NOK,635,15.665
1/23/2026,Early,174056704823233,01-740567-04-00,1795,20963452,50,Machine system error Label Verification,644,15.7
12/8/2025,early,174282601895450,01-742826-01-10,1814,20963109,300,MES Error,640,0.985
2/22/2026,early ,174282601315829,01-742826-01-10,2512,20963109,60,,,0.996
3/16/2026,night,174057004465004,01-740570-04-00,2026,20963100,40,Miscellaneous Defects,129,17.193
11/2/2025,night,100814205821184,01-008142-05-10,1807,20963797,50,AOI NOK,275,20.492
2/5/2026,late,174137501158132,01-741375-01-00,2513,20963611,300,Machine Error,599,15.857
1/3/2026,night,174057004200018,01-740570-04-00,1806,20963114,60,MES Error,640,17.222
12/30/2025,night,174137501229461,01-741375-01-00,1812,20963301,300,MES Error,640,15.883
12/12/2025,night,174056704995647,01-740567-04-00,1814,20963887,220,Final Test Radar NOK,635,15.619
3/9/2026,early,100792205990890,01-007922-05-10,1795,20963045,90,Final Test Radar NOK,635,20.508
12/30/2025,night,174282301773962,01-742823-01-00,1812,20963245,220,Final Test Radar NOK,635,15.465
1/25/2026,early,174056704891615,01-740567-04-00,1802,20963887,180,MES Error,640,15.621
12/12/2025,late,174137401163714,01-741374-01-10,1806,20963623,30,Final Test Radar NOK,635,15.683
12/29/2025,late,174057004972633,01-740570-04-00,1794,20963047,260,Final Test Radar NOK,635,17.238
12/12/2025,night,174282301384303,01-742823-01-00,1812,20963245,60,Automatical optical check NOK,275,15.439
12/31/2025,night,174137501934822,01-741375-01-00,1813,20963301,60,Final Test Radar NOK,635,15.828
12/13/2025,early,174137401128832,01-741374-01-20,1792,20963848,300,Automatical optical check NOK,275,15.081
2/11/2026,night,174137401737991,01-741374-01-10,2512,20963774,40,MES Error,640,15.611
4/18/2026,night,174282401520252,01-742824-01-10,1795,20963304,60,Miscellaneous Defects,129,15.159
12/11/2025,night,174056804931027,01-740568-04-00,2483,20963964,260,Final Test Radar NOK,635,11.61
12/2/2025,night ,174056904117707,01-740569-04-00,1802,20963050,360,Final Test Radar NOK,635,15.635
2/22/2026,late,174057004709722,01-740570-04-00,1813,20963100,300,MES Error,640,17.287
11/14/2025,early,100792205855408,01-007922-05-10,1792,20963223,30,Final Test Radar NOK,635,20.484
12/10/2025,night,100792205979668,01-007922-05-10,2512,20963045,40,Machine system error test chamber,642,20.501
3/16/2026,late,174056804774843,01-740568-04-00,2026,20963964,40,Final Test Radar NOK,635,11.699
4/21/2026,early,174137501383571,01-741375-01-00,1794,20963301,90,,,15.873
2/28/2026,night,174137401817644,01-741374-01-20,1813,20963569,90,Automatical optical check NOK,275,15.06
4/12/2026,early,174056704526180,01-740567-04-00,1792,20963887,100,Machine system error test chamber,642,15.702
2/25/2026,late,100792205748543,01-007922-05-10,2010,20963114,190,Final Test Radar NOK,635,20.449
2/25/2026,early ,100792205238256,01-007922-05-10,2512,20963685,190,Miscellaneous Defects,129,20.486
2/19/2026,night,174056704232559,01-740567-04-00,1802,20963452,300,AOI NOK,275,15.654
1/14/2026,night,100792205874915,01-007922-05-10,1807,20963183,80,MES Error,640,20.484
1/23/2026,night,174056804953565,01-740568-04-00,1808,20963964,110,Automatical optical check NOK,275,11.641
4/25/2026,night,174056904117233,01-740569-04-00,1808,20963774,60,Final Test Radar NOK,635,15.653
11/8/2025,late,174056804943019,01-740568-04-00,2513,20963964,250,MES Error,640,11.615
12/31/2025,early,174057004410935,01-740570-04-00,1812,20963933,60,Miscellaneous Defects,129,17.206
11/17/2025,late,174137501310541,01-741375-01-00,1804,20963114,250,Miscellaneous Defects,129,15.867
3/17/2026,Night,174282601992083,01-742826-01-10,1794,20963537,70,Solder paste inspection NOK,680,0.952
12/18/2025,night,174282401108328,01-742824-01-10,1804,20963248,50,Final Test Radar NOK,635,15.188
2/16/2026,night,174056704807227,01-740567-04-00,2483,20963119,60,Final Test Radar NOK,635,15.656
12/23/2025,late,174137401289110,01-741374-01-10,1814,20963253,20,Machine system error test chamber,642,15.638
12/9/2025,early,174282301152201,01-742823-01-00,2026,20963685,360,Milling NOK,638,15.44
1/16/2026,early,174282301790601,01-742823-01-00,1804,20963050,80,Connection Error,602,15.41
12/12/2025,night,174056904134183,01-740569-04-00,1804,20963741,190,Automatical optical check NOK,275,15.706
3/11/2026,night,174137401519517,01-741374-01-10,1813,20963623,70,Machine system error test chamber,642,15.667
3/22/2026,early,174056704819559,01-740567-04-00,1802,20963452,190,MES Error,640,15.676
1/25/2026,night,174282401487572,01-742824-01-10,1808,20963304,180,Final Test Radar NOK,635,15.249
11/25/2025,Early,174282301769944,01-742823-01-00,2512,20963320,90,Machine system error Label Verification,644,15.467
4/2/2026,night,174056704636265,01-740567-04-00,1802,20963887,190,Machine system error Label Verification,644,15.629
12/8/2025,early,174056704106879,01-740567-04-00,1806,20963537,90,Final Test Radar NOK,635,15.617
2/6/2026,early,174137401789512,01-741374-01-10,1813,20963100,60,AOI NOK,275,15.65
3/27/2026,night ,100792205695642,01-007922-05-10,1794,20963685,20,Final Test Radar NOK,635,20.521
3/26/2026,late,100792205341238,01-007922-05-10,2010,20963183,120,Final Test Radar NOK,635,20.45
12/21/2025,late,174137501827968,01-741375-01-00,1802,20963611,180,,,15.893
11/10/2025,night,174137401477360,01-741374-01-20,1813,20963848,240,Final Test Radar NOK,635,15.133
3/21/2026,night ,174056804297594,01-740568-04-00,1806,20963114,30,Miscellaneous Defects,129,11.627
2/9/2026,night,100792205403149,01-007922-05-10,1802,20963223,360,MES Error,640,20.521
2/15/2026,early ,174282501233037,01-742825-01-00,1794,20963320,120,Miscellaneous Defects,129,2.605
12/17/2025,night,174056704595125,01-740567-04-00,1812,20963452,190,Final Test Radar NOK,635,15.703
4/7/2026,night,100814205532694,01-008142-05-10,1808,20963797,230,Final Test Radar NOK,635,20.45
2/17/2026,night,174056804301577,01-740568-04-00,2483,20963767,70,Machine system error test chamber,642,11.658
12/21/2025,night,174137501429445,01-741375-01-00,1808,20963611,100,Final Test Radar NOK,635,15.833
2/18/2026,night,174282401263324,01-742824-01-10,1804,20963050,240,Miscellaneous Defects,129,15.156
2/13/2026,night,174137501649960,01-741375-01-00,2513,20963611,70,Machine system error test chamber,642,15.87
1/22/2026,night,174056904636855,01-740569-04-00,1802,20963109,360,MES Error,640,15.708
3/10/2026,night,174056904109287,01-740569-04-00,1813,20963674,60,Final Test Radar NOK,635,15.702
1/4/2026,night,174056904350876,01-740569-04-00,2513,20963774,220,Final Test Radar NOK,635,15.622
12/27/2025,late,174137501974002,01-741375-01-00,1792,20963320,110,MES Error,640,15.904
1/24/2026,early,100814205627573,01-008142-05-10,2483,20963240,80,Machine system error Label Verification,644,20.477
3/31/2026,night,174137401154909,01-741374-01-20,1814,20963848,40,Final Test Radar NOK,635,15.059
12/3/2025,night,174056904552492,01-740569-04-00,2483,20963050,20,Final Test Radar NOK,635,15.666
3/28/2026,night,100814205647098,01-008142-05-10,1807,20963253,240,MES Error,640,20.53
3/8/2026,late,174056704278922,01-740567-04-00,1806,20963119,180,X-Ray inspection (AXI) NOK,616,15.68
1/1/2026,early,174056704450964,01-740567-04-00,1795,20963119,300,Miscellaneous Defects,129,15.709
4/21/2026,night,174282501759172,01-742825-01-00,1807,20963066,30,X-Ray inspection (AXI) NOK,616,2.525
1/22/2026,night,100792205225638,01-007922-05-10,1802,20963045,190,Final Test Radar NOK,635,20.518
11/22/2025,night,174137501423030,01-741375-01-00,1814,20963243,30,MES Error,640,15.885
1/6/2026,night,174282401758775,01-742824-01-10,1802,20963304,300,Final Test Radar NOK,635,15.163
2/14/2026,night,174282501702504,01-742825-01-00,2483,20963320,250,MES Error,640,2.582
1/8/2026,night,174056904887748,01-740569-04-00,1794,20963050,250,Final Test Radar NOK,635,15.62
2/24/2026,night,174137501402630,01-741375-01-00,2512,20963243,50,MES Error,640,15.889
2/21/2026,night,174056704527527,01-740567-04-00,1804,20963452,300,Machine system error Label Verification,644,15.699
11/29/2025,late,100814205185927,01-008142-05-10,1795,20963240,30,Milling NOK,638,20.529
3/6/2026,night,174282401929912,01-742824-01-10,1802,20963248,60,MES Error,640,15.173
2/16/2026,early,174056904403527,01-740569-04-00,1795,20963569,30,Final Test Radar NOK,635,15.636
3/17/2026,night,174056704760047,01-740567-04-00,2512,20963887,360,Final Test Radar NOK,635,15.641
11/27/2025,early,174056704420415,01-740567-04-00,1792,20963653,240,Final Test Radar NOK,635,15.644
12/23/2025,night,174056804704349,01-740568-04-00,2010,20963578,30,Miscellaneous Defects,129,11.657
3/3/2026,night,174137501275162,01-741375-01-00,1792,20963301,260,Machine system error test chamber,642,15.83
1/15/2026,late,174056904317373,01-740569-04-00,1813,20963741,110,Final Test Radar NOK,635,15.695
2/15/2026,late,174056804777724,01-740568-04-00,1814,20963183,190,Communication to PCBA failed,607,11.633
1/5/2026,night,100792205291986,01-007922-05-10,2010,20963712,300,Final Test Radar NOK,635,20.484
11/22/2025,late,174056804414908,01-740568-04-00,2483,20963114,30,Solder paste printing missing,623,11.622
3/13/2026,late,100792205131415,01-007922-05-10,1794,20963183,20,Miscellaneous Defects,129,20.518
4/27/2026,EARLY,174056904193811,01-740569-04-00,1812,20963741,30,Assemble/close housing failure,46,15.631
4/14/2026,night,174056704558745,01-740567-04-00,1813,20963887,360,Automatical optical check NOK,275,15.691
3/20/2026,night,100814205574514,01-008142-05-10,1802,20963253,50,Final Test Radar NOK,635,20.44
4/1/2026,night,174282401650549,01-742824-01-10,1794,20963304,260,Final Test Radar NOK,635,15.204
12/25/2025,late,174282401787923,01-742824-01-10,2512,20963248,90,Automatical optical check NOK,275,15.197
2/23/2026,night,174056804453796,01-740568-04-00,1806,20963578,120,,,11.601
3/19/2026,early ,174056704169120,01-740567-04-00,1806,20963887,80,MES Error,640,15.679
4/19/2026,early,174137401133782,01-741374-01-10,2483,20963623,360,Miscellaneous Defects,129,15.634
3/17/2026,night,100814205612756,01-008142-05-10,1814,20963797,240,Final Test Radar NOK,635,20.496
11/9/2025,night,174282401424745,01-742824-01-10,2512,20963304,120,Final Test Radar NOK,635,15.198
4/14/2026,night,174282501251363,01-742825-01-00,2512,20963320,30,Machine system error Label Verification,644,2.551
11/15/2025,night,174137401455423,01-741374-01-20,1808,20963848,300,Final Test Radar NOK,635,15.092
2/3/2026,EARLY,174282301909919,01-742823-01-00,1804,20963767,100,Solder paste inspection NOK,680,15.434
11/7/2025,late,174282501481511,01-742825-01-00,1802,20963066,240,Final Test Radar NOK,635,2.592
1/29/2026,Night,174056904916749,01-740569-04-00,1792,20963183,20,,,15.631
11/1/2025,late,174282601946475,01-742826-01-10,1802,20963109,40,Final Test Radar NOK,635,0.939
3/28/2026,late,174137501199161,01-741375-01-00,2512,20963243,120,Machine system error Label Verification,644,15.902
3/2/2026,night,174056904454019,01-740569-04-00,1794,20963050,20,Automatical optical check NOK ,275,15.675
4/7/2026,late,174137401172769,01-741374-01-10,2513,20963452,80,Solder paste inspection NOK,680,15.649
12/11/2025,Late,100792205861925,01-007922-05-10,2026,20963767,240,Final Test Radar NOK,635,20.509
1/24/2026,early,174137401798687,01-741374-01-10,1795,20963638,60,Final Test Radar NOK,635,15.643
4/22/2026,late,174056704984027,01-740567-04-00,1814,20963119,260,Final Test Radar NOK,635,15.63
2/24/2026,night,174056904905469,01-740569-04-00,1792,20963569,260,,635,15.629
11/23/2025,early,100792205920710,01-007922-05-10,1802,20963712,300,Final Test Radar NOK,635,20.533
1/4/2026,early,174137401754489,01-741374-01-20,1792,20963846,300,Miscellaneous Defects,129,15.08
2/18/2026,early,174056804628704,01-740568-04-00,1814,20963964,260,MES Error,640,11.628
1/8/2026,early,174057004986950,01-740570-04-00,1812,20963047,300,Final Test Radar NOK,635,17.225
4/12/2026,early,174056904185000,01-740569-04-00,2512,20963741,240,MES Error,640,15.673
11/23/2025,night,174137501800990,01-741375-01-00,1792,20963243,110,Final Test Radar NOK,635,15.865
1/11/2026,early ,174057004501312,01-740570-04-00,1804,20963933,60,Automatical optical check NOK,275,17.191
1/3/2026,night,174056904368958,01-740569-04-00,2026,20963774,110,Machine system error Label Verification,644,15.639
11/2/2025,night,174056704811249,01-740567-04-00,1804,20963452,30,Final Test Radar NOK,635,15.661
12/5/2025,night,174137401896869,01-741374-01-10,1808,20963623,250,Final Test Radar NOK,635,15.676
3/2/2026,late,174137501266793,01-741375-01-00,2026,20963243,40,Automatical optical check NOK,275,15.899
11/11/2025,early ,174137501265722,01-741375-01-00,1792,20963301,240,Machine system error test chamber,642,15.832
4/8/2026,night,100814205877939,01-008142-05-10,2512,20963253,190,Machine system error Label Verification,644,20.464
3/6/2026,early,100792205141115,01-007922-05-10,2483,20963223,30,Automatical optical check NOK,275,20.532
12/3/2025,early,174282301859670,01-742823-01-00,2026,20963364,190,Miscellaneous Defects,129,15.402
12/15/2025,late,100814205716019,01-008142-05-10,1792,20963253,100,Final Test Radar NOK,635,20.525
3/26/2026,late,174056704644022,01-740567-04-00,2010,20963653,90,Machine system error Label Verification,644,15.614
12/24/2025,night,174137501978976,01-741375-01-00,1807,20963045,30,Check of fault status NOK,612,15.919
4/16/2026,early,174137501644924,01-741375-01-00,2483,20963301,30,Final Test Radar NOK,635,15.883
2/25/2026,late,174056704758793,01-740567-04-00,1792,20963452,230,Final Test Radar NOK,635,15.699
12/5/2025,night,174056704616780,01-740567-04-00,1814,20963653,230,Barcode/datamatrix code quality NOK,488,15.619
11/26/2025,late,174137401140845,01-741374-01-20,2010,20963452,190,MES Error,640,15.095
12/3/2025,late,100792205722234,01-007922-05-10,1808,20963712,40,Barcode/datamatrix code quality NOK,488,20.48
2/21/2026,night,100792205705947,01-007922-05-10,1808,20963685,40,Final Test Radar NOK,635,20.476
2/17/2026,late,174056804207980,01-740568-04-00,2026,20963100,300,Final Test Radar NOK,635,11.604
2/7/2026,NIGHT,174137401466281,01-741374-01-20,1807,20963846,180,Machine system error test chamber,642,15.086
2/18/2026,early,174057004837328,01-740570-04-00,1794,20963047,220,Final Test Radar NOK,635,17.274
4/7/2026,late,100792205832734,01-007922-05-10,2026,20963114,60,Barcode/datamatrix code quality NOK,488,20.468
12/29/2025,early,100814205292588,01-008142-05-10,2010,20963050,60,Automatical optical check NOK,275,20.442
11/11/2025,early,100792205962458,01-007922-05-10,1795,20963223,230,MES Error,640,20.471
1/3/2026,night,100792205401813,01-007922-05-10,2512,20963685,300,Final Test Radar NOK,635,20.503
1/13/2026,late,100792205411797,01-007922-05-10,2483,20963685,110,Machine system error Label Verification,644,20.502
12/25/2025,night,174056704542766,01-740567-04-00,1795,20963119,40,Automatical optical check NOK,275,15.705
1/16/2026,early,174282401957170,01-742824-01-10,1802,20963248,220,Final Test Radar NOK,635,15.178
4/10/2026,early,100814205807226,01-008142-05-10,2026,20963240,180,Heat stacking NOK,621,20.518
2/13/2026,night,174057004897925,01-740570-04-00,1804,20963047,80,Final Test Radar NOK,635,17.201
2/27/2026,early,174056904694438,01-740569-04-00,2513,20963364,50,Assemble/close housing failure,46,15.624
11/28/2025,night,174056904542244,01-740569-04-00,1794,20963569,110,Final Test Radar NOK,635,15.632
3/23/2026,late,100792205946485,01-007922-05-10,2026,20963223,80,Final Test Radar NOK,635,20.458
2/22/2026,late,174057004865305,01-740570-04-00,1808,20963245,260,Connection Error,602,17.285
3/14/2026,early,174137401238808,01-741374-01-20,2026,20963301,220,Final Test Radar NOK,635,15.063
4/29/2026,NIGHT,174056704602337,01-740567-04-00,1813,20963119,50,Dispensing sealant NOK,633,15.619
11/4/2025,LATE,174056904923652,01-740569-04-00,1806,20963569,190,Milling NOK,638,15.624
11/26/2025,night,100814205219408,01-008142-05-10,2026,20963253,240,Machine system error Label Verification,644,20.508
3/18/2026,early,100792205170674,01-007922-05-10,1794,20963685,120,Automatical optical check NOK,275,20.468
4/29/2026, late,174056904757685,01-740569-04-00,1814,20963741,60,MES Error,640,15.617
2/11/2026,Late,174056704459251,01-740567-04-00,1813,20963653,90,MES Error,640,15.696
1/8/2026,Night,174056804962994,01-740568-04-00,1792,20963243,260,Solder paste inspection NOK,680,11.62
11/1/2025,night,174282501497455,01-742825-01-00,1806,20963320,20,Final Test Radar NOK,635,2.588
3/21/2026,night,174057004664458,01-740570-04-00,1794,20963933,30,Final Test Radar NOK,635,17.247
1/30/2026, late,174056704837428,01-740567-04-00,1812,20963653,40,MES Error,640,15.652
